X,Y,O,LS,LC,LD
0.05298712804220773,0.03839482650702732,0.23096103303581697,0.004051387046129492,0.0023946349490708016,0.0066038213627354824
0.04139350829777848,0.033821050244921394,0.2301332273452566,0.001663542597502303,0.000374985887906304,0.002398398205111042
0.030727374322575655,0.029369657583163556,0.2287324071046494,0.0002755665598145328,0.00010487296583321948,0.00022433647928226928
0.021424246640216894,0.02727559909584907,0.22728086895350091,5.911831213673528e-05,0.0014140341868173738,0.00039957673593682267
0.01405165118251069,0.02531238265407479,0.2258738324146513,0.0010215853392978595,0.004470462917281507,0.002519796759380454
0.008115222821841225,0.023306699339068183,0.22387852388676863,0.0031609018384201482,0.009668438555557959,0.007668771263392956
0.0038621919722033812,0.021386518973153357,0.22189998079516618,0.006521052833963086,0.015530005612733277,0.016800684782648567
0.0011689886447176063,0.019442154854410226,0.2199786329069636,0.010819729048044362,0.024448482251324413,0.025623816987083332
5.444168404905559e-05,0.017664405856506023,0.21843976906900534,0.016132060006835286,0.03474775251047645,0.03390356848790015
0.0003774884661588443,0.01597307752740031,0.21691101696041765,0.022434793308867496,0.04854181194654128,0.04500458117507425
0.0020699506190676067,0.014419326439750831,0.21541146400516165,0.02966135914533612,0.058960692470649244,0.05790757903988243
0.0050178975632105835,0.013006405973965306,0.2135933433680068,0.037841076150912936,0.07503155082473663,0.07540377801280511
0.009392967974313203,0.011450738215873904,0.21132339735726172,0.04696695969819987,0.0928893259339334,0.09573273278950485
0.014842106514126896,0.010129738423578673,0.20879100885298027,0.056819593251603254,0.10965083371277907,0.11687794756297366
0.02121866732792048,0.008853169979026153,0.20732259794289928,0.06677063505494771,0.11539444768767511,0.14340943658057057
0.028957582961410672,0.00710947626117098,0.2054807060651179,0.07745948140561035,0.12678054477701922,0.1841769517584364
0.03825423971267273,0.005560006706264825,0.20365380086020476,0.08897014024783728,0.13636884320378334,0.21889742130831688
0.04778127816145877,0.0032385027350726615,0.20076786952823805,0.1013050124927149,0.14903044612794122,0.25038818602144275
0.05822174904774919,0.0008737617918156957,0.19903580789988318,0.11385440662800675,0.16286296446496146,0.27434701180103627
0.07019554396980447,1.2316848606192925e-05,0.1973171403322694,0.12686874850726337,0.17993902075768142,0.3357834132664758
0.0822536247182335,0.0007972684783099203,0.19638272220444403,0.14030066126854535,0.20308875519656583,0.38176633400508914
0.09586584337123792,0.00336771172473627,0.1954522304416951,0.15389106441982206,0.2329224039261047,0.4251586564147113
0.10891167774054544,0.008272693554398627,0.1996662469896103,0.16649233070385325,0.2625775622553806,0.4780238655461306
0.11618749667629887,0.00477599852238848,0.19261758198951962,0.17262342281564455,0.2717335772413832,0.5075770384641812
0.12741277894803807,0.005362097850671946,0.1916570408040423,0.18207119934575886,0.28905897511250667,0.5714557308129408
0.13788912923213353,0.005912081129036136,0.19107298145766832,0.19043424755211538,0.31065418820874935,0.6260414592135601
0.14715075733067132,0.006428120718334402,0.19045655231299816,0.19855968197128104,0.3323682648954126,0.6543712588372883
0.1577951577466432,0.007007297565769288,0.18979073239579808,0.2065539253884071,0.3557976749722159,0.7245572670271452
0.1701497140157477,0.007660179214894464,0.18906933809155252,0.2141225305482867,0.37016406665413615,0.7691365868135359
0.17760360376632406,0.008103736499136547,0.1877738371797293,0.22041431914580603,0.39139844944261803,0.8078676969050687
0.18440570194341824,0.008525700460168952,0.18630943676115394,0.22627821517724944,0.40733504047364133,0.8248047024372798
0.1921606825353025,0.008997412838222075,0.18471003159037025,0.23190886719775064,0.41044358472988457,0.8662809551909231
0.19750661859834853,0.009378083901044412,0.1836988633214381,0.2352187291787701,0.41190924428778064,0.8975869197232716
0.20094021934303427,0.01156894140498065,0.18266142084748807,0.2383776657006043,0.4192740168131701,0.9213209791399165
0.2048423812562008,0.014283134568168175,0.18150790522938223,0.241392589034023,0.4271683739673998,0.9521461780832766
0.20633136398073085,0.01742956880240318,0.1813052727240518,0.24399127291483022,0.42837772397126334,0.9565521025711594
0.208030872902424,0.021372697085001332,0.1810758612079357,0.2445991472462502,0.4429756306186519,0.9563011257875434
0.2072423454906772,0.025950638690501023,0.1802302867406647,0.24506070917599207,0.44160138573139057,0.9807215958013447
1.251711993450418,0.4219403480362715,0.12175159439888684,0.27837622247842203,0.13414975190085185,0.1161517439377153
1.1737916686670975,0.40567113023530554,0.10778617933776619,0.2557997912331577,0.13045150036461065,0.097876791303822
1.0824908909550093,0.3878575296185304,0.09355647748045902,0.2322393706673613,0.1358950557345398,0.0816710867517247
1.0119592667208501,0.3729302295919177,0.08223478467344768,0.2106286547400043,0.1303315457773059,0.06820896617705896
0.947162483126003,0.35591996125939246,0.0711981374851177,0.19080801225310656,0.1236354555243782,0.05713587410451069
0.8950932911552177,0.3414698629484001,0.062258202844788973,0.17436405762983911,0.12210440562344048,0.04829144411302816
0.8560166395022158,0.3244762339792157,0.05536404395277121,0.1605491392089212,0.11681942512231562,0.04115147206880412
0.8247452581369784,0.30581584022629155,0.04941004735080376,0.1484635991444434,0.1144845620003822,0.035195385347748055
0.7981035366320206,0.289879469553535,0.04436281161968217,0.1378841650819605,0.11631328491023239,0.030164690150520885
0.7719251611706364,0.27263703326050237,0.04006407500626477,0.1282919992352244,0.11324248998203135,0.02583553648912809
0.7411746297103748,0.2546669888140014,0.03642207969082886,0.11965746090354645,0.10999469202158103,0.022101043902723293
0.7146502806042719,0.23922515376911446,0.03324765653090891,0.11201673613095138,0.11447172063070439,0.018923835183742164
0.6937412664798732,0.22283015220371596,0.030451702227471126,0.1051490148200741,0.11457148016582681,0.016179314233507918
0.6824794096724934,0.20522721284603695,0.02798659544320037,0.09876745936729209,0.11349055197108951,0.013852189244185954
0.6723738364375123,0.19011481750835063,0.02579923205995237,0.09314503885795468,0.10956751491745845,0.01186765778863019
0.6563467712594608,0.16598394804228836,0.019915049043457166,0.08022317173018471,0.11394927795591628,0.005658441670010556
0.6416945518562723,0.1449756196749919,0.015086951652465111,0.06827601321223065,0.10029328213435529,0.001878463282611382
0.632787671557232,0.12392475816461217,0.010785301283066323,0.05677211757237902,0.09672804171663059,0.00014359328692666715
0.6273100240666364,0.10365259662493247,0.006965933015640313,0.045955809412851635,0.08800805596894075,0.00033852991009498793
0.6222681533700012,0.08638382760797281,0.004221417571805554,0.03640569754774737,0.07069444728494689,0.0019017574734139038
0.6186921963087257,0.0696669217607344,0.001965097110145675,0.027338918148089426,0.06295644200957871,0.004518375748739138
0.6147973688613839,0.05478804106789622,0.0005698431568135428,0.01951019439356337,0.05587751474263003,0.00794693099637711
0.6114319909932654,0.04215152082221106,1.124864277201408e-05,0.01342531201323563,0.05096055706814884,0.01133118919705733
0.6051084777745419,0.03059678955431502,0.00032647664743307994,0.008481724566711292,0.04181641825707646,0.014859566634697743
0.595806633488736,0.020525000250204033,0.001645950623818643,0.004401335906724114,0.027954676670094075,0.0183291086682355
0.5877206765759672,0.012852477945682953,0.003715323857705977,0.001630895679999072,0.020942679429766353,0.02153037546791149
0.580885923248765,0.006769254813826681,0.006764852204651751,0.00023223786434264313,0.014752508042343605,0.023849109988178782
0.5751488334340846,0.0027227888549127524,0.010504757752923213,9.976840020904812e-05,0.01009700397549069,0.025521399310834445
0.5737329020053017,0.00045188086527215524,0.014940173463549592,0.0012464579971250955,0.0046041216476328025,0.026159451077065212
0.5724372811029123,0.00011768530091150215,0.02052802466417983,0.0037235537860648487,0.0018324286059877646,0.02632717419394912
0.5767876954906525,0.0017267888221162687,0.026196955631221038,0.008430383097531862,1.4329898015173368e-06,0.025772919654043738
0.5780025490956947,0.005485633491320572,0.03314675628924353,0.013896129801493393,0.0014684609269497665,0.02432609955637266
0.5734179426343805,0.011434443123565941,0.0407463968012498,0.020634338612610336,0.004454934253798231,0.022264987141992244
0.5688846012404964,0.019634786242392312,0.04909362842694622,0.028969132077489055,0.010501584264870356,0.01903404114196931
0.5726759765377369,0.02484799357259189,0.05242544625442724,0.03259330950981305,0.012413845175578182,0.01896100774161693
0.5761347695125613,0.03055561188017892,0.056026625474223345,0.03664194353527491,0.015147263676775914,0.018842511885369284
0.5799142692404491,0.03759741488967811,0.06008006782883327,0.04122671391208833,0.01966774279645803,0.018665079743102785
0.5860076778628168,0.045265235142285046,0.064699363379487,0.04632871477963749,0.02347220117732425,0.01838391132183303
0.5987006109949486,0.053532143056506665,0.0700807381942582,0.052104154795545386,0.027817105003252667,0.017999802196371234
0.6130331856126608,0.06369901204251581,0.07627894069299004,0.05882889628800792,0.038064447955702276,0.017571514180182938
0.6270119198416538,0.07450121129408087,0.08345956234535346,0.0666835286754602,0.04770505826861019,0.01705754548479961
0.6344178973669573,0.08531559727454709,0.09190051438628447,0.07575453025613589,0.05882981050173945,0.016532202322268697
0.6427827843150895,0.09861510583330638,0.10193861013292192,0.0868392172105802,0.06960160594816114,0.015988899866720595
0.6435292887175372,0.11163219832909034,0.11414809724718257,0.10023197859348378,0.08469424427784618,0.015428349868531775
0.6443720639778894,0.12779171774643722,0.12915130409532893,0.11680007340086918,0.09498625241544208,0.01479437392399507
0.638660270321202,0.1438997218428192,0.14699938385213143,0.13497243311997728,0.12209753138364488,0.013940316587051506
0.6279700297993211,0.1593051561659507,0.1630742154028898,0.1553058450049643,0.14417907162934854,0.012911561949603972
0.4844638647932394,0.2350293579903199,0.23331436656274498,0.1688929228890373,0.1254463192477886,0.030932159849275564
0.43900536919793953,0.27721621994831386,0.2763207668015474,0.20391240565473354,0.15957229252915361,0.05273146134286765
0.39040125307589496,0.32257121745148015,0.3218149984024135,0.2465691841853207,0.2039788899399679,0.0784080389093202
0.3483225526671314,0.3768034080531743,0.37843053729942056,0.2994797455417776,0.2560105191278875,0.10402175133870711
0.2936872053417096,0.43373867794414855,0.43973388713416733,0.3641149332320237,0.3162662696991193,0.13521711546787135
0.2135612827741035,0.49282003529384816,0.5063430502898614,0.44024596636430186,0.3792200975089083,0.17292726762994706
0.1559885725700878,0.5645674580506053,0.5918473429433527,0.5343418254862016,0.4673755570795982,0.22086167190444606
0.08127483552220331,0.6391381957681058,0.6877480689878048,0.6549082362231569,0.5886295326946552,0.27994478724891514
0.035688907887115234,0.7312081889988158,0.8150947989057916,0.8110878130719449,0.763807644494042,0.3583284480431551
0.011993695852153012,0.8312768020497213,0.9713482663667916,1.0279592582128163,0.9803506242135283,0.46224673494198276
0.0008790642443671635,0.936915386434725,1.1555368846538665,1.338997343787001,1.3464602857993195,0.6097230111783809
0.002072839125343934,1.0710835601708946,1.413024450012294,1.6931555938062335,1.8722279235656765,0.8271134639540365
0.013025088826044962,1.220562763240363,1.7484047297517198,2.360258125707352,2.714577302905957,1.1899187941227927
0.030841239473665755,1.3830712636755713,2.1978380069715957,3.6196608993744444,5.31883650970075,1.8892000665632258
0.041127730968518336,1.4420393089940402,2.3208648386443036,4.155383029235924,6.842099641464146,2.0725356068775875
0.05165304063744015,1.4681517459033633,2.3658175975731197,5.6433996552440275,11.577380871203063,2.3035852526699316
0.061715403381950626,1.52391365446617,2.4688276174714554,5.844401380482094,13.990058328333129,2.304305284655328
0.072518110928583,1.5743353835174254,2.5740030615150524,5.7676299314344455,16.780655715713635,2.293704221758364
0.08345048213947943,1.5962753030058652,2.6088786092642646,5.415201412251056,20.180756502998697,2.32912228870995
0.09437675404105193,1.6170566764057135,2.629446455453042,5.472518443105043,23.682393709182094,2.3545848405223415
0.05679820899537724,1.5642216000470468,2.302152181049532,5.3300751852676305,23.92610707339753,1.4348772152257374
0.07675339666410738,1.6108547893709562,2.4434892245028714,4.95856157211729,24.076885184157884,1.6111204135265453
0.10021822220304899,1.6542183287996395,2.5916264832656806,4.673642677991165,24.12429326847971,1.8557013780809726
0.12856477720907503,1.7005613602962233,2.774887979043378,4.2225220463368185,24.121993166678326,2.165262718363959
0.16084920372127534,1.7375264504459274,2.935630447638915,3.772816998455203,24.07207758786902,2.4901117277218563
0.2015346570825094,1.780566686846222,3.085012015980678,3.2280612507749575,23.97459995137817,3.1348699388944063
0.25222777148669795,1.8211335513631572,3.2539281871615358,2.5581489906573256,23.774019230622237,3.82109844907669
0.31541924328305426,1.8565828264892026,3.382034577511049,2.0189308911612045,23.53068290381887,4.47323104966514
0.39470266697422385,1.8901167493355284,3.4958136007591,1.5610891646677127,23.238804279903974,5.523419509829694
0.5003302752419659,1.9248952482182016,3.639684446307739,1.1309607727991289,22.85946188280008,6.597192248321517
0.6308298132354542,1.9337171786625982,3.75715241604773,0.8835330771879587,22.625580478564707,8.043702051850888
0.816297554235554,1.94261781478681,3.90336338974753,0.7241747249449125,22.45062969746654,8.052003794992002
1.0172239845877828,1.9207035931663528,4.020819770569287,0.590399739031296,22.296907656354684,8.027862997509247
1.1856168171475105,1.8870570164487588,4.1125881515626554,0.494443724429164,22.196881446923612,8.132657304724397
1.3588774477888694,1.8417809206848066,4.223156080223081,0.41245120717642286,22.12237906653053,8.253076904495146
1.397852937417264,1.7823636179189035,4.302774154495874,0.3457832060245257,22.0693150544827,8.422005548454026
1.394869054485608,1.7213829016913307,4.4010652520758695,0.2863614795543928,22.048429862047573,8.935827280263506
1.346602958818476,1.6630837581320914,4.515321978128625,0.23600390918908737,22.06275520060974,9.652625484892193
1.30140215521286,1.6071170768284926,4.652301944669284,0.193921902057764,22.087960178984687,10.984501117767467
1.2239593857785191,1.5588260179420481,4.804721081965021,0.1554503041443096,22.12020954618689,15.252764377308411
1.1885477527337895,1.5148802778241008,4.978778213524035,0.12825881579927195,22.089605453772908,23.19100784520002
1.1513404646683842,1.4811067721920836,5.177369013121525,0.10623885910383474,21.998846531268438,27.82174982701912
1.1355122914595284,1.450738955252852,5.402237895536132,0.08803546654054548,21.865736173753152,41.021141468657625
1.1505558781663037,1.423001986241075,5.614065427424769,0.07403934804406692,21.686732882837884,53.89490439432696
1.1833537208639986,1.3981187922929346,5.784578576673207,0.0625090270191801,21.462557578849726,54.24713204158062
1.2210425173133834,1.3773103706228715,5.963029629492667,0.051666508677402065,21.236640188686582,53.62946803017548
1.2808152833994204,1.3589334987302415,6.157443196603783,0.04302538536180263,21.01549790947906,53.617609781686454
1.3530739769361884,1.3432644840497678,6.250939766715273,0.03494943915691084,20.805127706638963,52.966349454946595
1.4484700993965873,1.330071887452149,6.336904010772001,0.027960782268502328,20.58570229120998,50.824290382028536
1.5466204557440306,1.3168587211761071,6.361952572557242,0.021994423612327854,20.372934123663395,50.79734529749045
1.6629071233374353,1.305247468232055,6.338871536329355,0.018594503172057106,20.170598276524316,50.771763585352645
1.8129678871255475,1.29494885104099,6.316032091700086,0.017456524801912093,19.978740489785505,50.797798833869585
1.9747694198236982,1.2856630763829238,6.233242783645239,0.01627115667695405,19.80196691672221,46.54932550294647
2.1797769439513366,1.277406547286325,6.096406171111074,0.01524758301652705,19.693283845343643,34.768995874144544
2.4255930568784656,1.2696208190617029,5.952600017659875,0.017413303164775587,19.741427155434092,26.02637547728625
2.711310660318167,1.262812909401933,5.813328672267576,0.020810102747352018,19.932152850210333,23.719456970635242
3.093488378244032,1.2561022958398815,5.68834751931642,0.026170950415101844,20.276269986004998,19.6789148518366
3.6165263896945365,1.2496817726071023,5.5743708099523,0.037380352678780045,20.85282649241767,16.956259998372598
4.181942900069904,1.2468522334764933,5.475760233439449,0.049514560346411295,21.387844213825076,15.520076032341041
4.982025291437146,1.2440530627711195,5.38722371085016,0.05887535463698952,21.972453513470942,15.991669109051458
5.859724995576042,1.2475404822866918,5.3454680741962095,0.071059960874661,22.654441040502793,16.621871078661382
7.152154438697059,1.2514140206943105,5.314597869811295,0.08637140401205232,23.351417450965496,16.871921322111767
8.424427370903144,1.2610025385214403,5.301320245578289,0.10494400719112632,24.092722753495778,17.700083627445867
10.148458511746936,1.2718193488621445,5.3022151773896065,0.1180290598485898,24.85418831710862,17.782712750517504
12.10841483784349,1.2841977593690597,5.304764192627899,0.1370079861113122,25.57874348731203,17.831037776064854
13.50299205056336,1.297184370144591,5.303420211909591,0.1678903673740285,26.127175852839564,17.7660233200044
15.34075804579172,1.310531826852157,5.302790726373319,0.2099001299719305,26.63516282054879,17.954434377405416
16.438345575923112,1.3225379233908459,5.304329634709502,0.2698481650002652,27.081263617098713,18.424266929178412
17.76551332881953,1.3348624388450936,5.309095011134055,0.324842763215928,27.35021074259772,18.477807861691563
18.291347641110974,1.3433481131838474,5.3017259490121065,0.3898177012910491,27.539623481974576,18.565686168214636
18.63462020510616,1.3516584127947082,5.293046649972812,0.4616101973700792,27.70661617498249,18.875516508305616
18.937828046847144,1.3625202137593613,5.2598723623296415,0.5226066541864268,27.831425581792832,19.259061418050273
19.238158665811515,1.374046129022783,5.227056523506226,0.5746649600473042,27.91623372162422,19.3225241782462
19.24253278839832,1.384621456946537,5.191767860267437,0.6497257545115391,27.99268229103544,19.46608583104132
18.837212937828863,1.3976166995437975,5.119533473512581,0.7178016384626007,28.062205900008355,19.866642376054536
18.05177105503936,1.410141613423865,5.033805192917456,0.7713594983805522,28.123752523441233,18.960730448797175
17.352731930999916,1.4227576228895422,4.954926292993867,0.8158786186531171,28.159441604449803,16.653262837608306
15.916021214940029,1.4367441846028877,4.852180725468131,0.8128473064987802,28.177195329997662,16.79388294330322
14.581352667887463,1.4514650874100392,4.724211832791073,0.7651679146240294,28.180170929070837,16.599906297593016
13.510281392747766,1.4668844088433157,4.60766851513884,0.7300318380195765,28.176939614031134,13.656405326860975
12.653787503662413,1.4816757654638655,4.503093823289966,0.7285589690027218,28.169411652760875,12.027400263357311
12.286561711554501,1.498029890947824,4.338238368482039,0.7435454901671755,28.166454080654894,10.22661007767608
11.986503333317566,1.5153189750166625,4.187924512516533,0.737052028093762,28.163439107008294,8.969677201693603
11.635614450928191,1.5330740945487655,4.011702775932434,0.7342828454681524,28.159050192973922,7.973312106864357
11.338355744195608,1.5520629729825863,3.8526826725153485,0.7370410280682574,28.154237588640104,7.697311359920656
11.105056125828606,1.5719730728698684,3.709082293465389,0.7461717995737076,28.15104217126578,7.319975603137802
10.97309974344947,1.5931019872671468,3.582217075530451,0.7578732629550451,28.14872164048426,6.821882451645291
10.87307877864586,1.6152979604599125,3.467241219560735,0.8003673613619849,28.146096246345945,6.458728944658363
10.770521740279067,1.6346852175038844,3.3644641617416378,0.8517647988360406,28.143186442886368,6.066781637425644
10.568628232185775,1.6547090010744674,3.273147730941597,0.86655659272199,28.141250815675825,5.764946128994405
9.997618989372864,1.674351858805083,3.1834556427405456,0.895047087564719,28.14863039135435,5.4966490629579745
9.542845227350215,1.6936051906709582,3.1179987836962644,1.0046415906957495,28.187807678179936,5.455560471675451
9.19083668258727,1.7138922381313986,3.0672045305125746,1.1443695760606085,28.21732634643995,5.506369764918002
8.084252287008612,1.7379937639511158,3.0143952231618294,1.265615305623579,28.23103464295344,5.670420111632689
7.292294354209765,1.7646691952651266,2.972332904304126,1.3955634853982728,28.232880252171643,5.6860528608032626
6.572765555287748,1.7924852818988946,2.970036331572651,1.5863942021278934,28.229488786992587,5.7491021687060355
6.0485443568541655,1.8237099448844234,2.9783607728124757,1.8621819874166416,28.193809569004273,6.003563880461364
5.606330073678764,1.8574394340549694,3.004366953159225,2.1255498386188227,28.12956067841891,6.405210064483644
5.284783724968662,1.8948471259499402,3.039185557095097,2.4362300834713277,28.028066430841836,6.946651303813709
5.019042183225004,1.928174700870087,3.0570710329074586,2.8069678275724335,27.89364280662604,7.593991424073446
4.726608045044685,1.9618236761529848,3.0699118002678896,3.3965416976901666,27.692862801695266,7.216490345945423
4.476248277604665,1.9983907580670637,3.0801764495603563,3.8992220878117987,27.46484761817955,6.948660263041429
4.215243957731354,2.0303888220483683,3.0764029800788903,4.341869487590747,27.210800573080203,6.636487212429135
3.960931149294379,2.063631656173806,3.0603860047772407,4.742951736855966,26.938013040101062,5.649483547744196
3.7680829502192665,2.101661922281199,3.0453388268924004,4.899649081354695,26.628861813447877,5.138367984365955
3.479821260553635,2.1328646816351178,3.027828433400116,4.70739204427209,26.340612985462606,4.741084795676624
3.236210520169202,2.163601907472646,3.015348088159999,4.557501393421118,26.066043974602405,4.439613229489225
3.038565781200217,2.2001764674096784,3.0056781576469747,4.490355215052227,25.82346594657985,4.331203199702788
2.820304945975412,2.235892725052645,3.007191976052213,4.540241646619185,25.63811673613885,4.211912190146341
2.6789909251665835,2.2683289483187403,3.0302829296840983,4.568780898316735,25.517133470358612,4.328502015885352
2.514313266260803,2.300602881873855,3.057483899903635,4.5904968317962895,25.44164620485657,4.534369588648003
2.3771611537383337,2.3453961736830884,3.1033132517906177,4.5988431365324685,25.418876595392394,4.704327865575607
2.2674898841806064,2.39857593217783,3.1523865863191385,4.604420659012117,25.3976833687529,4.807309262346691
2.19439218940391,2.461367875005069,3.2048114037563393,4.59538323921894,25.388645118672283,4.940846535426942
2.1609988570899565,2.531227818068572,3.258380725269379,4.583503117022257,25.392180279687754,5.181576802299535
2.123244270495108,2.612825581331071,3.315169354897303,4.620640058499593,25.394772718859443,5.314281897558474
2.133642471178049,2.705077042383746,3.3756068041335023,4.615552364015495,25.39694041214306,5.610342306201775
2.1004191044313707,2.804268783624606,3.4384696415209692,4.600313361074731,25.400772302923905,6.009588748496607
2.0071157355864515,2.8966232354088315,3.5068993468547442,4.632589291911294,25.436222785923526,6.464286106005734
1.9554367051147135,2.9987096591697737,3.5787784288070696,4.735710508774524,25.49041033651141,6.749707615694554
1.9482181769931823,3.111686608207323,3.6543398887756875,4.797762542697372,25.544175560078127,6.866975846597623
1.8565167338664181,3.184068676139544,3.684595155567292,4.819090992847214,25.574445046819584,6.3697592466602275
1.7862021267702612,3.2625621508472644,3.715380816630864,4.657646105946788,25.556537554552996,6.427741297586734
1.6558967091129073,3.327269597632109,3.6706507292153865,4.748435571539396,25.515348681726973,6.0174350585821035
1.5411566572874191,3.3974253156021352,3.628358093962071,4.55581793886978,25.457585424436427,5.944345620622952
1.4097461305650085,3.470586803612523,3.5492682914721456,4.496099898442508,25.40431271093113,5.700280468412641
1.2371037546643715,3.549990856505589,3.4650912426957166,4.50364063210074,25.34418756853123,4.87158747934095
1.1040264188194924,3.6374579473372157,3.385834012871736,4.442130065932008,25.2874873694795,4.169469959269495
0.9884056800195222,3.70820420537964,3.300250201618878,4.4891083084272205,25.248431901194525,3.81364463752501
0.8325022765809175,3.7717487447830624,3.202674583324695,4.619729790392157,25.220534857294087,3.555083418972205
0.7068467044209947,3.8424447751898416,3.1076626835206222,4.750631347505437,25.19981733012963,3.2553308219941672
0.6074109093767994,3.9013254622752824,3.028597321560151,4.798937363513002,25.209529920469304,3.120777914071652
0.5279294876329719,3.966790282068695,2.960512236112956,5.034964978384947,25.265495945778486,2.9550399644570295
0.44418875389379286,3.9960852353715675,2.882506894941313,5.439378683030597,25.316411130107515,2.6774219236499412
0.37679283035027367,4.030137655877547,2.8176048366621296,5.8162027070111675,25.395599033154415,2.4572114462242034
0.31470344854677734,4.058796184122811,2.7531373777116057,6.118544308490394,25.492571594399795,2.3035142767572507
0.26239059856823493,4.072437577963459,2.6861595290989064,6.287942784973189,25.585289257808856,2.2803309905321365
0.21895245615815911,4.0921848016764635,2.6299157940480065,6.674217126766145,25.658230855409414,2.2108738476560905
0.20504972836014795,4.09253652239433,2.6113726253590803,6.7319605883506854,25.78392337340881,2.2631260166281413
0.1910054572120957,4.093075080525435,2.593446109905364,6.701797082902643,25.859399725570313,2.185515795093181
0.1768335423296562,4.092900610280406,2.576684801925572,6.782156199180705,25.96486824162092,2.199793351908234
0.16250658302426918,4.093398956484732,2.5613673620160804,6.987655555941862,26.09773787652068,2.322104650590837
0.14803469815254386,4.096158260348082,2.548038198807755,7.365493888144525,26.261901145516383,2.414776070876106
0.13367312860785133,4.1080192096489805,2.53716581404242,7.427562351781832,26.500710041051775,2.383247984605412
